Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot79,"Solarint",normal,13,Completed,"Fortress","Fortress: Objective #8","3","12:39:08","12:40:52",
Bot79,"Solarint",normal,13,Completed,"Fortress","Fortress: Objective #2","1","12:40:57","12:41:19",
Bot79,"Solarint",normal,13,Completed,"Fortress","Fortress: Objective #1","1","12:41:24","12:41:56",
Bot79,"Solarint",normal,13,Pending,"Fortress","Fortress: Objective #3","1","12:42:01","N/A",
Bot84,"Деня Убивец (野猪)",normal,1,Failed,"Big Red","Big Red: Objective #4","1","12:40:19","12:45:11",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Big Red","Big Red: Objective #2","1","12:40:42","12:41:30",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Big Red","Big Red: Objective #3","1","12:41:35","12:42:10",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Failed,"Big Red","Big Red: Objective #5","1","12:42:15","12:42:37",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Failed,"Big Red","Big Red: Objective #4","1","12:42:42","12:42:42",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","12:42:47","12:43:15",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","12:43:20","12:43:44",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Big Red","Big Red: Objective #1","1","12:43:50","12:44:21",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Storage","Storage: Objective #2","1","12:44:26","12:44:48",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Storage","Storage: Objective #1","1","12:44:53","12:45:15",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Completed,"Storage","Storage: Objective #3","1","12:45:20","12:45:45",
Bot88,"Егор Яйчишка (TGDelta2455)",normal,1,Active,"Storage","Storage: Objective #4","1","12:45:50","N/A",
Bot92,"GeorgRavioli",normal,17,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","12:41:59","12:45:20",
Bot91,"oidnacbdnjidbha",normal,19,Completed,"Warehouse 17","Warehouse 17: Objective #1","1","12:41:59","12:44:40",
Bot91,"oidnacbdnjidbha",normal,19,Pending,"Crackhouse","Crackhouse: Objective #2","1","12:44:45","N/A",
Bot94,"Гена Почтальон (DanW)",normal,1,Completed,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","12:42:04","12:42:17",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","12:42:22","12:42:57",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","12:43:02","12:43:09",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","12:43:14","12:43:18",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","12:43:23","12:43:44",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","12:43:49","12:44:09",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","12:44:15","12:44:41",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","12:44:46","12:45:08",
Bot96,"Эраст Фантомас (RomanxTheLast)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","12:45:13","N/A",
Bot99,"52sierra",normal,17,Pending,"Crackhouse","Crackhouse: Objective #5","1","12:42:31","N/A",
Bot98,"!Komino Style!",normal,21,Active,"Garage","Garage: Objective #1","1","12:42:31","N/A",
Bot101,"STUOKD",normal,16,Active,"Big Red Camping","Big Red Camping: Objective #1","2","12:44:01","N/A",
Bot104,"Никанор Пятёра (Carl)",normal,1,Active,"Container Building","Container Building: Objective #2","1","12:44:17","N/A",
Bot109,"Армен Пацан (MadByte)",normal,1,Active,"Crackhouse","Crackhouse: Objective #2","1","12:45:34","N/A",
