Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot188,"Hicchy",normal,3,Completed,"Fortress","Fortress: Objective #9","4","18:43:13","18:44:43",
Bot188,"Hicchy",normal,3,Completed,"Fortress","Fortress: Objective #1","1","18:44:48","18:46:09",
Bot188,"Hicchy",normal,3,Completed,"Fortress","Fortress: Objective #2","1","18:46:14","18:46:47",
Bot188,"Hicchy",normal,3,Completed,"Fortress","Fortress: Objective #8","3","18:46:53","18:47:42",
Bot188,"Hicchy",normal,3,Completed,"Fortress","Fortress: Objective #4","1","18:47:47","18:48:12",
Bot188,"Hicchy",normal,3,Completed,"Storage Building","Storage Building: Objective #2","1","18:48:17","18:50:30",
Bot188,"Hicchy",normal,3,Pending,"Storage Building","Storage Building: Objective #1","1","18:50:35","N/A",
Bot189,"Витя Зожник (KokaZ93)",normal,1,Active,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","18:35:53","N/A",
Bot191,"Глеб Яйчишка (ShiftedFocus)",normal,1,Active,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","18:36:33","N/A",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #1","1","18:38:39","18:38:50",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"New Gas","New Gas: Objective #1","1","18:38:55","18:39:17",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"New Gas","New Gas: Objective #3","1","18:39:22","18:39:40",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"New Gas","New Gas: Objective #2","1","18:39:45","18:40:20",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","18:40:25","18:40:55",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","18:41:00","18:41:23",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","18:41:28","18:41:54",
Bot198,"Зураб Сила (weardo98)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","18:41:59","18:42:09",
Bot201,"r2go",normal,10,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #7","1","18:39:05","18:47:39",
Bot202,"RomanxTheLast",normal,10,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","18:39:07","18:40:54",
Bot204,"lukewarmpudding",normal,16,Failed,"Giving Tree","Giving Tree: Objective #1","1","18:40:32","18:53:36",
Bot203,"Big Chungus",normal,5,Completed,"Giving Tree","Giving Tree: Objective #1","1","18:40:32","18:40:53",
Bot203,"Big Chungus",normal,5,Archived,"Old Gas","Old Gas: Objective #1","1","18:40:58","18:42:00",
Bot203,"Big Chungus",normal,5,Archived,"Old Gas","Old Gas: Objective #2","1","18:42:05","18:43:12",
Bot203,"Big Chungus",normal,5,Completed,"Warehouse 4","Warehouse 4: Objective #2","1","18:43:17","18:44:59",
Bot203,"Big Chungus",normal,5,Completed,"Warehouse 4","Warehouse 4: Objective #3","1","18:45:04","18:45:28",
Bot203,"Big Chungus",normal,5,Completed,"Warehouse 4","Warehouse 4: Objective #1","1","18:45:33","18:46:46",
Bot203,"Big Chungus",normal,5,Completed,"Power Switch","Power Switch: Objective #1","2","18:46:51","18:48:21",
Bot203,"Big Chungus",normal,5,Completed,"OLI Logistics Trunk","OLI Logistics Trunk: Objective #1","1","18:48:27","18:48:38",
Bot203,"Big Chungus",normal,5,Completed,"Short Cut","Short Cut: Objective #1","1","18:48:44","18:49:33",
Bot203,"Big Chungus",normal,5,Active,"New Gas","New Gas: Objective #1","1","18:49:38","N/A",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Factory Far Corner","Factory Far Corner: Objective #1","1","18:41:07","18:41:31",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","18:41:36","18:42:28",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Repair Shop","Repair Shop: Objective #1","1","18:42:33","18:43:06",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #5","1","18:43:11","18:43:12",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #3","1","18:43:17","18:43:26",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #4","1","18:43:31","18:43:38",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Repair Shop","Repair Shop: Objective #9","1","18:43:43","18:44:13",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Repair Shop","Repair Shop: Objective #8","1","18:44:19","18:44:38",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Repair Shop","Repair Shop: Objective #7","1","18:44:43","18:44:51",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #2","1","18:44:56","18:44:56",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Glass Building","Glass Building: Objective #3","2","18:45:01","18:46:00",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Glass Building","Glass Building: Objective #4","1","18:46:05","18:46:12",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Glass Building","Glass Building: Objective #2","1","18:46:17","18:46:29",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Glass Building","Glass Building: Objective #1","1","18:46:34","18:46:59",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Completed,"Repair Shop","Repair Shop: Objective #6","1","18:47:04","18:47:51",
Bot205,"Костыль Корчмарь (Victor_Two)",normal,1,Failed,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","18:47:56","18:48:41",
Bot212,"Сашок Предатель (MusicManiac)",normal,1,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","18:43:35","18:43:43",
Bot212,"Сашок Предатель (MusicManiac)",normal,1,Pending,"Crackhouse","Crackhouse: Objective #7","1","18:43:48","N/A",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Failed,"Glass Building","Glass Building: Objective #3","1","18:43:57","18:44:06",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Completed,"Glass Building","Glass Building: Objective #1","1","18:44:11","18:44:36",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Completed,"Glass Building","Glass Building: Objective #2","1","18:44:41","18:45:04",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Completed,"Container Building","Container Building: Objective #1","1","18:45:09","18:46:22",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Completed,"Container Building","Container Building: Objective #2","1","18:46:27","18:46:38",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Completed,"Power Switch","Power Switch: Objective #1","2","18:46:43","18:47:27",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Failed,"New Gas","New Gas: Objective #1","1","18:47:32","18:48:02",
Bot214,"Сева Фетченый (Capital_Grin)",normal,1,Failed,"New Gas","New Gas: Objective #2","1","18:48:07","18:51:51",
Bot217,"Дэнчик Резинка (tyvas)",normal,1,Active,"Garage","Garage: Objective #3","1","18:44:37","N/A",
Bot216,"Анфим Беспредельщик (IvanTheThicc)",normal,1,Completed,"Fortress","Fortress: Objective #7","1","18:44:38","18:44:44",
Bot216,"Анфим Беспредельщик (IvanTheThicc)",normal,1,Failed,"Fortress","Fortress: Objective #5","1","18:44:49","18:45:27",
Bot219,"Александр Пичот (jiblet)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","18:45:06","18:48:43",
Bot219,"Александр Пичот (jiblet)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","18:48:49","18:49:02",
Bot219,"Александр Пичот (jiblet)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","18:49:07","18:49:07",
Bot219,"Александр Пичот (jiblet)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","18:49:12","18:49:31",
Bot219,"Александр Пичот (jiblet)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","18:49:36","18:49:53",
Bot219,"Александр Пичот (jiblet)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","18:49:58","18:50:15",
Bot219,"Александр Пичот (jiblet)",normal,1,Active,"Dorms 2 Story","Dorms 2 Story: Objective #10","1","18:50:20","N/A",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #7","1","18:45:34","18:45:55",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #3","1","18:46:00","18:46:09",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #2","1","18:46:14","18:46:30",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #1","1","18:46:35","18:47:17",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #5","1","18:47:22","18:47:47",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #4","1","18:47:52","18:48:25",
Bot221,"Hupfi",normal,11,Completed,"Crackhouse","Crackhouse: Objective #6","2","18:48:30","18:49:41",
Bot221,"Hupfi",normal,11,Completed,"Fortress","Fortress: Objective #7","1","18:49:46","18:51:53",
Bot221,"Hupfi",normal,11,Completed,"Fortress","Fortress: Objective #4","1","18:51:58","18:52:10",
Bot221,"Hupfi",normal,11,Completed,"Fortress","Fortress: Objective #8","3","18:52:15","18:53:35",
Bot221,"Hupfi",normal,11,Active,"Fortress","Fortress: Objective #1","1","18:53:41","N/A",
Bot222,"Archy",normal,5,Pending,"Crackhouse","Crackhouse: Objective #7","1","18:45:34","N/A",
Bot224,"Арчи Шприц (DannyR121)",normal,1,Active,"Crackhouse","Crackhouse: Objective #7","1","18:46:35","N/A",
Bot228,"DrakiaXYZ",normal,7,Failed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","18:47:06","18:49:56",
Bot227,"3371",normal,3,Completed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","18:47:06","18:47:14",
Bot227,"3371",normal,3,Active,"Fortress","Fortress: Objective #5","1","18:47:19","N/A",
Bot231,"tyvas",normal,7,Active,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","18:48:36","N/A",
Bot233,"Шурик Арестант (Clownmaster1995)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","18:49:18","18:50:06",
Bot233,"Шурик Арестант (Clownmaster1995)",normal,1,Active,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","18:50:12","N/A",
Bot236,"Дед Очки (defonotmaple)",normal,1,Failed,"Fortress","Fortress: Objective #9","1","18:49:58","18:51:04",
Bot238,"Mr_Pudlik",normal,7,Active,"Giving Tree","Giving Tree: Objective #1","1","18:50:36","N/A",
Bot239,"svbtext",normal,4,Failed,"Old Gas","Old Gas: Objective #1","1","18:50:36","18:50:55",
Bot240,"Styrr",normal,2,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","18:51:39","18:51:54",
Bot240,"Styrr",normal,2,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","18:52:00","18:53:22",
Bot240,"Styrr",normal,2,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","18:53:27","N/A",
Bot241,"TheRedCap",normal,4,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","18:51:39","N/A",
Bot242,"lukewarmpudding",normal,3,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","18:51:39","N/A",
Bot243,"Пров Ситуация (Scuvy)",normal,1,Failed,"Old Gas","Old Gas: Objective #2","1","18:51:40","18:52:08",
Bot246,"Кися Годзилыч (老人)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","18:51:42","18:52:52",
Bot246,"Кися Годзилыч (老人)",normal,1,Active,"Warehouse 4","Warehouse 4: Objective #3","1","18:52:57","N/A",
Bot248,"Пуш Люканг (WillDaPope)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","18:51:42","18:53:33",
Bot248,"Пуш Люканг (WillDaPope)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","18:53:38","N/A",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Skeleton","Skeleton: Objective #2","1","18:51:43","18:52:31",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Skeleton","Skeleton: Objective #1","1","18:52:37","18:52:40",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Substation","Substation: Objective #5","1","18:52:45","18:53:06",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Substation","Substation: Objective #4","1","18:53:11","18:53:11",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Substation","Substation: Objective #3","1","18:53:16","18:53:26",
Bot249,"Рома Блатной (kova)",normal,1,Failed,"Substation","Substation: Objective #6","1","18:53:31","18:53:36",
Bot250,"Grasyl",normal,4,Active,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","18:53:10","N/A",
Bot252,"Lavax",normal,13,Pending,"Ice Cream","Ice Cream: Objective #1","1","18:53:10","N/A",
Bot251,"HB",normal,7,Pending,"Crackhouse","Crackhouse: Objective #2","1","18:53:10","N/A",
Bot255,"Иржан Крокодил (MacrossMX7167)",normal,1,Active,"Factory Far Corner","Factory Far Corner: Objective #1","1","18:53:22","N/A",
Bot254,"Фома Бух (DanCam38)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #5","1","18:53:22","18:53:33",
Bot254,"Фома Бух (DanCam38)",normal,1,Pending,"Repair Shop","Repair Shop: Objective #1","1","18:53:38","N/A",
