Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #9","4","14:01:09","14:02:26",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #6","1","14:02:31","14:02:57",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #3","1","14:03:03","14:03:30",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #2","1","14:03:35","14:03:51",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #8","3","14:03:56","14:04:45",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #1","1","14:04:51","14:05:01",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #4","1","14:05:06","14:05:31",
Bot25,"Сёма Костыль (Lua)",normal,1,Completed,"Fortress","Fortress: Objective #7","1","14:05:37","14:05:55",
Bot25,"Сёма Костыль (Lua)",normal,1,Active,"Fortress","Fortress: Objective #5","1","14:06:00","N/A",
Bot26,"Tariyihika",normal,26,Failed,"Bullshit","Item Flash drive with fake info","1","14:01:21","14:01:51",
Bot26,"Tariyihika",normal,26,Completed,"Bullshit","Zone Q019_3","2","14:01:56","14:04:39",
Bot26,"Tariyihika",normal,26,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","14:04:44","14:05:24",
Bot26,"Tariyihika",normal,26,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","14:05:29","14:05:45",
Bot26,"Tariyihika",normal,26,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","14:05:50","14:06:08",
Bot26,"Tariyihika",normal,26,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","14:06:13","14:06:55",
Bot26,"Tariyihika",normal,26,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","14:07:00","14:07:34",
Bot26,"Tariyihika",normal,26,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","14:07:39","14:11:41",
Bot26,"Tariyihika",normal,26,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","14:11:47","14:12:29",
Bot26,"Tariyihika",normal,26,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","14:12:34","N/A",
Bot27,"Hupfi",normal,26,Active,"Big Red","Big Red: Objective #2","1","14:01:43","N/A",
Bot39,"Гарри Белый (MissingInAction)",normal,1,Active,"Fortress","Fortress: Objective #5","1","14:04:41","N/A",
Bot42,"Павел Незнайка (HB)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","14:05:49","14:07:48",
Bot44,"openingspark860",normal,6,Completed,"BP Depot","Zone fuel2","1","14:06:15","14:06:59",
Bot44,"openingspark860",normal,6,Failed,"BP Depot","Zone fuel3","1","14:07:29","14:08:09",
Bot47,"Virtual",normal,7,Pending,"The Extortionist","Zone dead_posylni","1","14:07:14","N/A",
Bot45,"tyvas",normal,17,Active,"Bad Rep Evidence","Item Secure Folder 0031","1","14:07:14","N/A",
Bot46,"Jester_Stacks",normal,10,Pending,"The Extortionist","Zone dead_posylni","1","14:07:15","N/A",
Bot52,"jonkler",normal,25,Active,"Wanderer","Zone bomj_place","1","14:07:46","N/A",
Bot53,"K4_a",normal,23,Completed,"Big Customer","Zone gazel","1","14:07:46","14:09:22",
Bot53,"K4_a",normal,23,Completed,"Tigr Safari","Zone place_peacemaker_002_N1","1","14:09:52","14:10:57",
Bot53,"K4_a",normal,23,Completed,"Tigr Safari","Zone place_peacemaker_002_N2","1","14:11:27","14:12:16",
Bot64,"Priv_P",normal,8,Active,"The Extortionist","Zone dead_posylni","1","14:12:19","N/A",
Bot65,"dav1dct",normal,10,Pending,"BP Depot","Zone fuel2","1","14:12:20","N/A",
