Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot89,"Илюха Умник (Mr_Pudlik)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","10:09:25","10:09:35",
Bot89,"Илюха Умник (Mr_Pudlik)",normal,1,Pending,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","10:09:41","N/A",
Bot90,"Capital_Grin",normal,8,Completed,"Sunken Village","Sunken Village: Objective #1","1","10:09:36","10:09:54",
Bot90,"Capital_Grin",normal,8,Completed,"Sunken Village","Sunken Village: Objective #3","1","10:09:59","10:11:33",
Bot90,"Capital_Grin",normal,8,Completed,"Sunken Village","Sunken Village: Objective #2","1","10:11:38","10:12:57",
Bot90,"Capital_Grin",normal,8,Completed,"Convoy","Convoy: Objective #1","1","10:13:02","10:15:40",
Bot90,"Capital_Grin",normal,8,Completed,"Convoy","Convoy: Objective #2","1","10:15:45","10:15:56",
Bot90,"Capital_Grin",normal,8,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","10:16:01","10:17:40",
Bot90,"Capital_Grin",normal,8,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","10:17:45","10:18:07",
Bot90,"Capital_Grin",normal,8,Pending,"USEC Camp South","USEC Camp South: Objective #3","1","10:18:12","N/A",
Bot92,"Тихон Корч (jonkler)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","10:10:25","10:11:18",
Bot92,"Тихон Корч (jonkler)",normal,1,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","10:11:23","10:12:09",
Bot97,"Стас Ресторатор (Ratthew)",normal,1,Active,"Scav House","Scav House: Objective #1","1","10:11:31","N/A",
Bot103,"Devraccoon",normal,22,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","10:14:37","10:15:03",
Bot103,"Devraccoon",normal,22,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","10:15:08","10:15:20",
Bot103,"Devraccoon",normal,22,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","10:15:25","10:15:56",
Bot103,"Devraccoon",normal,22,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","10:16:01","10:16:57",
Bot103,"Devraccoon",normal,22,Failed,"USEC Camp South","USEC Camp South: Objective #1","1","10:17:03","10:17:20",
Bot110,"Гоша Свинец (LimboFPS)",normal,1,Active,"USEC Camp North","USEC Camp North: Objective #1","1","10:15:45","N/A",
Bot114,"Никита Лирик (大熊)",normal,1,Active,"USEC Camp South","USEC Camp South: Objective #1","1","10:18:43","N/A",
Bot115,"RaiRaiTheRaichu",normal,36,Failed,"Scav Base","Scav Base: Objective #4","1","10:19:32","10:20:50",
Bot116,"ChiNoel",normal,19,Active,"Scav Base","Scav Base: Objective #4","1","10:19:32","N/A",
Bot117,"Степа Штырь (白闲者)",normal,1,Completed,"ZB014 Outhouses","ZB014 Outhouses: Objective #1","1","10:19:47","10:20:27",
Bot117,"Степа Штырь (白闲者)",normal,1,Completed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","10:20:33","10:21:03",
Bot117,"Степа Штырь (白闲者)",normal,1,Active,"Sawmill Shack","Sawmill Shack: Objective #1","1","10:21:09","N/A",
Bot119,"Тимофей Иксбокс (Bulld0z3r)",normal,1,Active,"Scav Base","Scav Base: Objective #2","1","10:20:25","N/A",
Bot120,"Ростислав Фуфел (老人)",normal,1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","10:21:10","10:23:12",
Bot120,"Ростислав Фуфел (老人)",normal,1,Active,"Scav Base","Scav Base: Objective #2","1","10:23:17","N/A",
Bot126,"Филя ЧПУ (bunray)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","10:21:29","10:22:09",
Bot126,"Филя ЧПУ (bunray)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","10:22:14","10:22:53",
Bot126,"Филя ЧПУ (bunray)",normal,1,Active,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","10:22:58","N/A",
Bot128,"Вадимка Годзилыч (IsaacSin)",normal,1,Active,"Convoy","Convoy: Objective #2","1","10:21:56","N/A",
Bot127,"Мирон Фармацевт (职业玩家)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","10:21:56","10:22:48",
Bot127,"Мирон Фармацевт (职业玩家)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","10:22:53","10:23:06",
