Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot132,"tyvas",normal,5,Completed,"Scav Town","Scav Town: Objective #2","1","14:05:45","14:06:30",
Bot132,"tyvas",normal,5,Completed,"Scav Town","Scav Town: Objective #1","3","14:06:35","14:07:26",
Bot132,"tyvas",normal,5,Completed,"Scav Town","Scav Town: Objective #5","3","14:07:31","14:08:32",
Bot132,"tyvas",normal,5,Completed,"Scav Town","Scav Town: Objective #3","2","14:08:37","14:10:07",
Bot132,"tyvas",normal,5,Failed,"Scav Town","Scav Town: Objective #4","2","14:10:12","14:10:42",
Bot132,"tyvas",normal,5,Completed,"Scav Town Sniping","Scav Town Sniping: Objective #2","2","14:10:48","14:13:17",
Bot132,"tyvas",normal,5,Completed,"Scav Town Sniping","Scav Town Sniping: Objective #1","2","14:13:26","14:15:37",
Bot132,"tyvas",normal,5,Active,"Scav Town Sniping","Scav Town Sniping: Objective #3","2","14:15:42","N/A",
Bot149,"Ростя Кепка (ItsRenke)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","14:00:02","14:00:28",
Bot149,"Ростя Кепка (ItsRenke)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","14:00:33","14:01:15",
Bot149,"Ростя Кепка (ItsRenke)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","14:01:20","14:02:15",
Bot149,"Ростя Кепка (ItsRenke)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","14:02:20","14:03:17",
Bot149,"Ростя Кепка (ItsRenke)",normal,1,Pending,"USEC Camp South","USEC Camp South: Objective #1","2","14:03:22","N/A",
Bot155,"Толян Боров (rozema)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #1","1","14:01:03","N/A",
Bot157,"Игорян Бокс (kova)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #1","1","14:02:01","14:02:17",
Bot157,"Игорян Бокс (kova)",normal,1,Pending,"Sunken Village","Sunken Village: Objective #3","1","14:02:22","N/A",
Bot162,"Протасий Хук (ItsRenke)",normal,1,Completed,"Scav Base","Scav Base: Objective #1","2","14:03:12","14:04:11",
Bot167,"Cheese",normal,8,Pending,"Scav Base","Scav Base: Objective #2","1","14:04:06","N/A",
Bot169,"SilverParsnip",normal,15,Pending,"Scav Base","Scav Base: Objective #2","1","14:04:06","N/A",
Bot171,"Rhyufer",normal,2,Pending,"Scav Base Sniping","Scav Base Sniping: Objective #1","1","14:04:06","N/A",
Bot168,"MadByte",normal,10,Pending,"Scav Base","Scav Base: Objective #2","1","14:04:06","N/A",
Bot170,"InternalError_",normal,7,Pending,"Scav Base","Scav Base: Objective #2","1","14:04:06","N/A",
Bot172,"Башир Ферзь (Pettan)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","14:04:28","14:04:59",
Bot172,"Башир Ферзь (Pettan)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","14:05:04","14:05:50",
Bot172,"Башир Ферзь (Pettan)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","3","14:05:55","14:06:33",
Bot172,"Башир Ферзь (Pettan)",normal,1,Failed,"Sawmill Camp","Sawmill Camp: Objective #1","1","14:06:38","14:13:07",
Bot173,"Кирюха Прокурор (GrooveypenguinX)",normal,1,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","2","14:04:28","14:14:01",
Bot173,"Кирюха Прокурор (GrooveypenguinX)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","14:05:28","14:05:31",
Bot173,"Кирюха Прокурор (GrooveypenguinX)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","14:05:36","14:06:30",
Bot173,"Кирюха Прокурор (GrooveypenguinX)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","14:06:35","14:07:09",
Bot173,"Кирюха Прокурор (GrooveypenguinX)",normal,1,Failed,"Scav Base","Scav Base: Objective #3","1","14:07:14","14:14:01",
Bot174,"Диман Неформал (lukewarmpudding)",normal,1,Active,"Scav Base","Scav Base: Objective #1","1","14:04:36","N/A",
Bot181,"Тоха Новогодний (Colonel)",normal,1,Completed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","14:06:16","14:06:59",
Bot181,"Тоха Новогодний (Colonel)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","14:07:04","14:16:33",
Bot181,"Тоха Новогодний (Colonel)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","14:16:38","14:16:55",
Bot181,"Тоха Новогодний (Colonel)",normal,1,Active,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","14:17:00","N/A",
Bot182,"Игорь Липкий (TetrisGG)",normal,1,Active,"USEC Camp South","USEC Camp South: Objective #1","1","14:06:37","N/A",
Bot185,"Jiro",normal,6,Active,"Sawmill Shack","Sawmill Shack: Objective #1","1","14:06:47","N/A",
Bot189,"Андрей Тиктокер (ChiNoel)",normal,1,Active,"USEC Camp South","USEC Camp South: Objective #3","1","14:08:12","N/A",
Bot193,"Андрей Огнестрел (Logical Solutions)",normal,1,Active,"Sawmill Shack","Sawmill Shack: Objective #1","1","14:10:34","N/A",
Bot194,"Мишаня Горностай (PoppleO)",normal,1,Active,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","14:10:34","N/A",
Bot197,"Павел Капец (TR_LEOPAR)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #1","1","14:14:25","14:14:37",
Bot197,"Павел Капец (TR_LEOPAR)",normal,1,Active,"Sunken Village","Sunken Village: Objective #3","1","14:14:42","N/A",
Bot201,"Марк Ботан (Traveler)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #5","1","14:16:07","N/A",
Bot203,"Гарик Чекист (Archy)",normal,1,Active,"Scav Base","Scav Base: Objective #4","1","14:16:52","N/A",
Bot202,"Влад Бригадир (Skeeze)",normal,1,Active,"Scav Base","Scav Base: Objective #4","1","14:16:53","N/A",
